Left_2D,Right_2D,3D_Point,Pred_left,Pred_right,Pred_3d
"(547.0, 454.0)","(746.0, 397.0)","(587.8236083984375, -458.50079345703125, 306.44866943359375)","(554.31, 450.66)","(734.97, 403.22)","(587.515198,-456.092499,305.766876)"
"(545.0, 454.0)","(750.0, 397.0)","(588.0722045898438, -459.22003173828125, 306.5683288574219)","(553.12, 450.59)","(736.02, 403.01)","(587.447815,-456.379364,305.735565)"
"(544.0, 454.0)","(749.0, 398.0)","(587.720458984375, -459.13568115234375, 306.3344421386719)","(552.07, 450.55)","(737.23, 403.5)","(587.440491,-456.613770,305.700134)"
"(542.0, 454.0)","(749.0, 398.0)","(587.3214111328125, -459.36480712890625, 306.1260986328125)","(549.59, 452.51)","(737.88, 403.55)","(587.070129,-456.822296,305.631622)"
"(541.0, 454.0)","(752.0, 398.0)","(587.6060791015625, -459.84686279296875, 306.26715087890625)","(548.8, 452.59)","(739.54, 403.94)","(587.186951,-457.080353,305.673065)"
"(539.0, 454.0)","(755.0, 400.0)","(587.7098388671875, -460.29107666015625, 306.2083435058594)","(546.47, 450.9)","(743.28, 403.59)","(587.313599,-457.964172,305.636993)"
"(536.0, 454.0)","(759.0, 400.0)","(587.7534790039062, -461.1248779296875, 306.2211608886719)","(544.32, 451.23)","(745.88, 404.09)","(587.314087,-458.465637,305.626068)"
"(530.0, 455.0)","(765.0, 401.0)","(587.5328979492188, -462.393310546875, 306.1046142578125)","(538.45, 451.42)","(749.48, 404.96)","(586.735779,-459.498901,305.282013)"
"(530.0, 455.0)","(765.0, 402.0)","(587.5433959960938, -462.3174133300781, 306.0574035644531)","(537.58, 451.47)","(784.17, 400.27)","(592.108459,-464.208557,308.248779)"
"(528.0, 455.0)","(787.0, 399.0)","(590.6376342773438, -465.4722595214844, 307.776123046875)","(535.7, 451.51)","(786.55, 400.72)","(592.115234,-464.678589,308.225342)"
"(524.0, 455.0)","(760.0, 406.0)","(585.5798950195312, -462.0867919921875, 304.8345031738281)","(531.39, 453.57)","(786.62, 400.83)","(591.271851,-465.011383,307.916504)"
"(526.0, 452.0)","(762.0, 404.0)","(586.2510375976562, -462.4884033203125, 305.0869140625)","(527.98, 451.81)","(786.82, 400.97)","(590.592957,-465.551056,307.437164)"
"(516.0, 455.0)","(761.0, 408.0)","(584.1575317382812, -462.9730529785156, 303.985107421875)","(524.17, 454.14)","(787.38, 401.46)","(589.937683,-465.837067,307.223206)"
"(514.0, 456.0)","(764.0, 404.0)","(584.2001953125, -463.79547119140625, 304.2762145996094)","(521.69, 453.67)","(787.4, 401.59)","(589.432617,-466.149200,306.921478)"
"(513.0, 456.0)","(765.0, 408.0)","(584.2019653320312, -463.7288513183594, 304.0645751953125)","(520.91, 452.06)","(787.49, 401.52)","(589.269958,-466.379578,306.732819)"
"(512.0, 456.0)","(766.0, 402.0)","(584.0939331054688, -464.4207458496094, 304.32080078125)","(518.9, 454.38)","(787.62, 401.85)","(588.910706,-466.419922,306.682190)"
"(510.0, 456.0)","(770.0, 406.0)","(584.370361328125, -464.8363952636719, 304.2455749511719)","(517.54, 454.37)","(787.61, 401.97)","(588.633606,-466.565674,306.530670)"
"(474.0, 455.0)","(813.0, 410.0)","(583.8256225585938, -473.9912109375, 303.584716796875)","(472.22, 455.69)","(810.86, 409.02)","(583.123352,-473.950684,303.320465)"
"(429.0, 455.0)","(849.0, 415.0)","(580.0653686523438, -483.14398193359375, 301.2845153808594)","(423.75, 450.28)","(851.14, 414.19)","(579.192749,-484.432190,300.550385)"
"(423.0, 453.0)","(862.0, 414.0)","(580.7125244140625, -485.6457214355469, 301.5096435546875)","(421.4, 450.82)","(858.27, 415.41)","(579.798889,-485.438934,300.823517)"
"(420.0, 451.0)","(862.0, 417.0)","(580.0931396484375, -485.9237976074219, 300.8988952636719)","(417.56, 449.72)","(860.27, 415.59)","(579.272644,-486.192383,300.461731)"
"(416.0, 453.0)","(863.0, 411.0)","(579.334716796875, -486.7789306640625, 300.9429931640625)","(412.36, 449.38)","(864.03, 415.45)","(578.728027,-487.278290,300.153778)"
"(414.0, 451.0)","(867.0, 415.0)","(579.5407104492188, -487.36083984375, 300.70220947265625)","(410.41, 449.4)","(865.41, 415.62)","(578.524719,-487.653809,300.037415)"
"(413.0, 451.0)","(868.0, 414.0)","(579.4615478515625, -487.66912841796875, 300.7098083496094)","(407.31, 449.0)","(866.51, 415.76)","(578.027527,-488.160706,299.741852)"
"(411.0, 451.0)","(865.0, 417.0)","(578.6409912109375, -487.30999755859375, 300.13604736328125)","(406.49, 448.54)","(870.63, 414.96)","(578.444153,-488.851715,299.959045)"
"(409.0, 451.0)","(871.0, 414.0)","(579.0613403320312, -488.4884948730469, 300.49444580078125)","(404.41, 448.45)","(872.73, 414.91)","(578.312012,-489.354492,299.881897)"
"(407.0, 452.0)","(870.0, 414.0)","(578.5069580078125, -488.5133972167969, 300.27532958984375)","(403.57, 448.1)","(873.8, 415.42)","(578.294556,-489.570953,299.820770)"
"(406.0, 452.0)","(874.0, 418.0)","(578.9588623046875, -488.8252868652344, 300.2975769042969)","(402.61, 448.77)","(874.29, 415.89)","(578.184143,-489.652313,299.783447)"
"(398.0, 450.0)","(873.0, 418.0)","(577.0741577148438, -489.7655944824219, 299.18402099609375)","(402.35, 448.28)","(873.88, 415.79)","(578.057068,-489.677612,299.690216)"
"(396.0, 452.0)","(875.0, 418.0)","(576.9837646484375, -490.0780944824219, 299.26708984375)","(401.47, 448.23)","(875.13, 415.83)","(578.054993,-489.931000,299.680878)"
"(395.0, 452.0)","(878.0, 417.0)","(577.1968994140625, -490.63018798828125, 299.4222717285156)","(401.24, 448.55)","(876.56, 416.49)","(578.235657,-490.058655,299.759735)"
"(394.0, 452.0)","(881.0, 414.0)","(577.3738403320312, -491.3267517089844, 299.66015625)","(400.35, 448.64)","(879.8, 416.62)","(578.530273,-490.538910,299.905212)"
"(394.0, 452.0)","(879.0, 417.0)","(577.1317749023438, -490.8654479980469, 299.3861389160156)","(400.55, 448.74)","(880.95, 416.57)","(578.744446,-490.652679,300.023407)"
"(396.0, 448.0)","(881.0, 415.0)","(577.7393798828125, -491.344970703125, 299.52960205078125)","(400.68, 448.94)","(901.3, 413.9)","(581.747253,-493.306366,301.690033)"
"(392.0, 449.0)","(883.0, 411.0)","(577.1292724609375, -492.2508239746094, 299.4772644042969)","(400.13, 448.62)","(901.5, 413.78)","(581.649719,-493.426666,301.623138)"
"(391.0, 450.0)","(881.0, 419.0)","(576.783935546875, -491.4622497558594, 298.9642028808594)","(399.67, 448.64)","(901.54, 413.66)","(581.554688,-493.490326,301.580994)"
"(394.0, 448.0)","(886.0, 418.0)","(578.1038208007812, -491.9652404785156, 299.5557861328125)","(399.01, 448.69)","(883.94, 416.75)","(578.861023,-491.183319,300.064789)"
"(388.0, 450.0)","(890.0, 417.0)","(577.431884765625, -493.0455017089844, 299.3828430175781)","(397.21, 448.29)","(887.44, 416.49)","(578.981812,-491.865204,300.105896)"
"(390.0, 451.0)","(890.0, 414.0)","(577.8259887695312, -492.9570007324219, 299.80780029296875)","(395.19, 448.42)","(888.12, 416.58)","(578.654358,-492.159576,299.938049)"
"(390.0, 450.0)","(891.0, 417.0)","(578.0073852539062, -492.9421691894531, 299.68023681640625)","(394.54, 448.46)","(888.38, 416.48)","(578.552673,-492.268768,299.892273)"
"(390.0, 448.0)","(890.0, 414.0)","(577.7651977539062, -493.1943359375, 299.57293701171875)","(393.44, 448.27)","(889.1, 416.3)","(578.416382,-492.508972,299.815948)"
"(390.0, 448.0)","(892.0, 418.0)","(578.1321411132812, -493.15057373046875, 299.5569152832031)","(392.92, 448.15)","(890.29, 416.54)","(578.482483,-492.705353,299.827362)"
"(386.0, 451.0)","(890.0, 421.0)","(577.0968627929688, -492.9037780761719, 299.0730285644531)","(391.96, 448.22)","(890.82, 416.5)","(578.355652,-492.875854,299.766907)"
"(384.0, 452.0)","(892.0, 418.0)","(576.9280395507812, -493.5109558105469, 299.2005310058594)","(390.66, 448.22)","(892.21, 416.78)","(578.286865,-493.172302,299.713745)"
"(386.0, 448.0)","(893.0, 415.0)","(577.3665161132812, -493.9400329589844, 299.307861328125)","(388.1, 448.44)","(896.6, 416.71)","(578.386780,-493.985565,299.774261)"
"(385.0, 448.0)","(893.0, 418.0)","(577.20703125, -493.8369445800781, 299.0730895996094)","(387.24, 448.2)","(897.05, 417.28)","(578.273682,-494.115540,299.669220)"
"(376.0, 451.0)","(895.0, 413.0)","(575.5382690429688, -495.2174377441406, 298.6551513671875)","(384.97, 448.22)","(900.28, 416.71)","(578.249695,-494.805725,299.679657)"
"(377.0, 450.0)","(903.0, 413.0)","(576.8991088867188, -496.1607360839844, 299.27825927734375)","(383.16, 447.64)","(899.21, 417.86)","(577.712402,-494.842163,299.304840)"
"(373.0, 449.0)","(904.0, 413.0)","(576.1608276367188, -496.81219482421875, 298.8233642578125)","(378.57, 447.14)","(904.38, 416.07)","(577.435974,-496.159210,299.205658)"
"(371.0, 448.0)","(903.0, 413.0)","(575.5625, -496.9945373535156, 298.4459533691406)","(376.81, 445.5)","(920.01, 419.3)","(579.364990,-498.168396,299.899811)"
"(368.0, 448.0)","(919.0, 418.0)","(577.333251953125, -498.9294128417969, 299.0804443359375)","(378.53, 442.18)","(921.9, 419.0)","(579.936279,-498.490845,299.981323)"
"(366.0, 448.0)","(916.0, 421.0)","(576.52197265625, -498.57354736328125, 298.5137939453125)","(379.66, 442.26)","(923.36, 419.31)","(580.403870,-498.514252,300.211090)"
"(362.0, 448.0)","(917.0, 419.0)","(575.7600708007812, -499.2878723144531, 298.2157287597656)","(368.81, 445.81)","(932.69, 419.39)","(579.478333,-500.588715,299.946930)"
"(359.0, 447.0)","(920.0, 421.0)","(575.5587158203125, -499.92852783203125, 297.9358215332031)","(366.59, 445.97)","(935.04, 419.93)","(579.348633,-501.074585,299.857971)"
"(355.0, 444.0)","(923.0, 422.0)","(575.072021484375, -500.911865234375, 297.4215087890625)","(363.03, 442.21)","(936.26, 420.73)","(578.673828,-501.864197,299.206726)"
"(352.0, 446.0)","(929.0, 418.0)","(575.2467041015625, -502.106201171875, 297.8356018066406)","(362.05, 442.19)","(938.78, 420.89)","(578.826538,-502.272888,299.271088)"
"(350.0, 446.0)","(930.0, 422.0)","(575.034423828125, -502.1694641113281, 297.522705078125)","(359.55, 441.87)","(939.1, 421.12)","(578.320984,-502.601440,298.973907)"
"(350.0, 446.0)","(929.0, 421.0)","(574.8705444335938, -502.1180725097656, 297.48974609375)","(356.78, 442.05)","(939.14, 421.54)","(577.731323,-502.872833,298.658356)"
"(348.0, 445.0)","(931.0, 421.0)","(574.69677734375, -502.666259765625, 297.32666015625)","(355.24, 441.96)","(939.87, 422.02)","(577.506042,-503.108032,298.509338)"
"(348.0, 446.0)","(932.0, 423.0)","(574.9046630859375, -502.5674133300781, 297.4007263183594)","(352.67, 442.69)","(940.3, 422.16)","(577.023804,-503.380829,298.300537)"
"(348.0, 443.0)","(930.0, 419.0)","(574.4653930664062, -502.8448791503906, 297.1717834472656)","(352.23, 441.72)","(940.73, 422.4)","(576.970581,-503.542816,298.193481)"
"(345.0, 445.0)","(934.0, 424.0)","(574.5315551757812, -503.1570129394531, 297.0840759277344)","(351.61, 441.52)","(940.7, 422.49)","(576.827087,-503.618225,298.100708)"
"(344.0, 444.0)","(936.0, 423.0)","(574.5540161132812, -503.6637268066406, 297.0730895996094)","(349.58, 441.22)","(941.46, 422.74)","(576.488037,-503.944885,297.889587)"
"(344.0, 444.0)","(938.0, 426.0)","(574.9019775390625, -503.6961669921875, 297.0996398925781)","(348.4, 441.28)","(942.41, 422.73)","(576.366028,-504.189209,297.828644)"
"(340.0, 444.0)","(937.0, 424.0)","(573.8408203125, -504.1637878417969, 296.6500244140625)","(346.42, 441.53)","(941.71, 423.28)","(575.847900,-504.266846,297.550385)"
"(340.0, 442.0)","(938.0, 427.0)","(573.9969482421875, -504.2334289550781, 296.4427490234375)","(345.02, 441.43)","(942.19, 423.12)","(575.603027,-504.501678,297.423126)"
"(342.0, 441.0)","(940.0, 424.0)","(574.6343383789062, -504.5448303222656, 296.8509521484375)","(343.06, 441.11)","(949.44, 422.89)","(576.195190,-505.649170,297.704346)"
"(335.0, 443.0)","(943.0, 427.0)","(573.6355590820312, -505.3251647949219, 296.312255859375)","(344.16, 440.9)","(951.41, 423.33)","(576.723877,-505.752808,297.938477)"
"(335.0, 444.0)","(944.0, 424.0)","(573.7393798828125, -505.578857421875, 296.5818786621094)","(342.99, 440.94)","(952.81, 423.21)","(576.664001,-506.060211,297.912933)"
"(333.0, 443.0)","(948.0, 426.0)","(573.8845825195312, -506.2302551269531, 296.4805908203125)","(341.85, 440.65)","(955.1, 423.01)","(576.727661,-506.504974,297.930969)"
"(332.0, 442.0)","(940.0, 421.0)","(572.3998413085938, -505.7974853515625, 295.9063415527344)","(340.73, 440.7)","(955.87, 422.9)","(576.588684,-506.728119,297.865875)"
"(330.0, 442.0)","(950.0, 424.0)","(573.4388427734375, -507.0304870605469, 296.27545166015625)","(337.79, 440.76)","(957.6, 422.83)","(576.184326,-507.268555,297.659302)"
"(327.0, 442.0)","(948.0, 422.0)","(572.45166015625, -507.26251220703125, 295.8656921386719)","(334.89, 440.25)","(964.28, 423.14)","(576.485291,-508.428406,297.750336)"
"(310.0, 436.0)","(971.0, 426.0)","(571.83935546875, -512.167236328125, 294.8854064941406)","(316.03, 438.07)","(967.36, 428.1)","(572.776550,-510.738342,295.419678)"
"(307.0, 443.0)","(980.0, 425.0)","(572.594970703125, -513.1103515625, 295.7900085449219)","(314.01, 437.48)","(971.77, 428.44)","(572.936584,-511.525726,295.435638)"
"(306.0, 436.0)","(978.0, 425.0)","(571.8985595703125, -513.5362548828125, 294.949462890625)","(310.48, 435.89)","(973.14, 428.22)","(572.292175,-512.229248,294.999023)"
"(305.0, 436.0)","(979.0, 425.0)","(571.8137817382812, -513.7695922851562, 294.9031066894531)","(308.78, 437.68)","(975.34, 428.39)","(572.272644,-512.532532,295.098969)"
"(304.0, 438.0)","(979.0, 425.0)","(571.6455078125, -513.7211303710938, 294.9537658691406)","(307.76, 435.71)","(977.1, 428.45)","(572.237366,-513.014404,294.937927)"
"(302.0, 442.0)","(986.0, 426.0)","(572.3058471679688, -514.4094848632812, 295.50848388671875)","(307.39, 437.22)","(979.74, 427.46)","(572.542114,-513.325684,295.243317)"
"(303.0, 436.0)","(988.0, 426.0)","(572.6397094726562, -515.0208740234375, 295.2630310058594)","(304.43, 435.2)","(980.29, 428.48)","(571.922668,-513.813599,294.730591)"
"(303.0, 435.0)","(989.0, 426.0)","(572.7504272460938, -515.2228393554688, 295.2490539550781)","(303.54, 435.08)","(980.78, 429.48)","(571.810974,-513.912964,294.613983)"
"(301.0, 436.0)","(993.0, 426.0)","(572.88427734375, -515.8534545898438, 295.37890625)","(303.15, 435.03)","(982.68, 429.74)","(571.992310,-514.174194,294.687683)"
"(301.0, 435.0)","(993.0, 426.0)","(572.8556518554688, -515.933349609375, 295.2947082519531)","(302.71, 434.92)","(984.64, 430.05)","(572.170105,-514.449768,294.752899)"
"(301.0, 434.0)","(993.0, 427.0)","(572.850341796875, -515.9443969726562, 295.1735534667969)","(300.58, 434.66)","(986.56, 430.57)","(571.963135,-514.906189,294.597565)"
"(298.0, 434.0)","(993.0, 427.0)","(572.1737670898438, -516.2779541015625, 294.8219299316406)","(298.77, 434.72)","(987.81, 430.4)","(571.727417,-515.267212,294.484863)"
"(297.0, 435.0)","(997.0, 427.0)","(572.531005859375, -516.7971801757812, 295.06793212890625)","(297.53, 434.48)","(988.17, 430.62)","(571.496765,-515.453247,294.336853)"
"(296.0, 432.0)","(997.0, 425.0)","(572.1708984375, -517.2855834960938, 294.7702331542969)","(296.32, 434.13)","(989.17, 430.69)","(571.354614,-515.733093,294.233154)"
"(291.0, 440.0)","(999.0, 425.0)","(571.5502319335938, -517.4454956054688, 294.9981994628906)","(295.68, 434.1)","(991.26, 430.93)","(571.504517,-516.045105,294.292480)"
"(294.0, 435.0)","(1000.0, 425.0)","(572.2207641601562, -517.633544921875, 294.9977722167969)","(293.99, 434.02)","(993.64, 431.24)","(571.457825,-516.508606,294.242188)"
"(290.0, 434.0)","(1002.0, 426.0)","(571.5853881835938, -518.332763671875, 294.5446472167969)","(291.4, 434.29)","(994.42, 431.56)","(570.996643,-516.848145,294.003998)"
"(288.0, 434.0)","(1002.0, 425.0)","(571.1085205078125, -518.6232299804688, 294.3455505371094)","(289.55, 433.9)","(993.97, 431.84)","(570.512634,-517.011047,293.712921)"
"(289.0, 435.0)","(1005.0, 426.0)","(571.8016357421875, -518.7295532226562, 294.7197570800781)","(288.89, 433.63)","(994.87, 432.02)","(570.484009,-517.203430,293.668579)"
"(286.0, 434.0)","(999.0, 432.0)","(570.4099731445312, -518.0000610351562, 293.6475524902344)","(288.65, 433.57)","(997.55, 431.73)","(570.790344,-517.581604,293.831726)"
"(284.0, 434.0)","(999.0, 432.0)","(569.9578247070312, -518.2222900390625, 293.4127502441406)","(287.62, 433.64)","(999.08, 432.03)","(570.777344,-517.856506,293.811737)"
"(283.0, 436.0)","(999.0, 434.0)","(569.8387451171875, -518.0362548828125, 293.3914794921875)","(284.14, 433.84)","(999.53, 432.43)","(570.067749,-518.254700,293.436584)"
"(280.0, 433.0)","(1010.0, 426.0)","(570.3838500976562, -520.4965209960938, 293.8323669433594)","(283.16, 433.77)","(1000.55, 432.69)","(569.990295,-518.475708,293.376526)"
"(280.0, 433.0)","(1012.0, 427.0)","(570.6817016601562, -520.671875, 293.9339904785156)","(282.49, 433.52)","(1001.94, 432.78)","(570.023987,-518.733398,293.369293)"
"(278.0, 433.0)","(1013.0, 427.0)","(570.3629760742188, -521.0152587890625, 293.76611328125)","(280.95, 433.09)","(1002.72, 432.93)","(569.772949,-519.023743,293.200073)"
"(278.0, 434.0)","(1005.0, 435.0)","(569.4937744140625, -519.4146728515625, 293.0121154785156)","(279.69, 433.0)","(1004.4, 432.99)","(569.716187,-519.371521,293.157715)"
"(276.0, 433.0)","(1014.0, 427.0)","(570.0438842773438, -521.3585205078125, 293.5980224609375)","(277.84, 432.93)","(1007.04, 432.8)","(569.650940,-519.917114,293.122375)"
"(275.0, 434.0)","(1017.0, 427.0)","(570.2559204101562, -521.7545166015625, 293.7710876464844)","(276.18, 433.17)","(1009.06, 432.99)","(569.561829,-520.315247,293.079071)"
"(271.0, 435.0)","(1020.0, 428.0)","(569.8070678710938, -522.4144897460938, 293.55218505859375)","(272.98, 432.61)","(1010.58, 433.7)","(569.042053,-520.851929,292.732422)"
"(269.0, 434.0)","(1023.0, 428.0)","(569.7265625, -523.0807495117188, 293.4339599609375)","(270.9, 432.6)","(1014.46, 434.09)","(569.106201,-521.529358,292.737488)"
"(263.0, 430.0)","(1029.0, 428.0)","(569.0375366210938, -524.7940063476562, 292.7830810546875)","(265.64, 432.61)","(1017.46, 434.82)","(568.333008,-522.427124,292.294708)"
"(260.0, 434.0)","(1029.0, 428.0)","(568.4768676757812, -524.8049926757812, 292.77117919921875)","(264.6, 432.3)","(1019.2, 435.49)","(568.338379,-522.733521,292.239594)"
"(263.0, 432.0)","(1032.0, 429.0)","(569.5322265625, -524.9310913085938, 293.124755859375)","(262.73, 432.19)","(1024.28, 435.34)","(568.591553,-523.577942,292.359497)"
"(254.0, 436.0)","(1036.0, 429.0)","(568.1309814453125, -526.090576171875, 292.6671447753906)","(257.0, 432.11)","(1026.7, 436.0)","(567.620239,-524.468201,291.812500)"
"(248.0, 436.0)","(1039.0, 430.0)","(567.177490234375, -527.0493774414062, 292.11688232421875)","(254.56, 431.71)","(1030.78, 436.25)","(567.603394,-525.249451,291.754883)"
"(250.0, 430.0)","(1040.0, 430.0)","(567.574951171875, -527.4306640625, 291.9017333984375)","(251.29, 431.76)","(1032.09, 436.36)","(567.032837,-525.758789,291.454102)"
"(247.0, 431.0)","(1043.0, 430.0)","(567.31640625, -528.0453491210938, 291.8306884765625)","(249.11, 431.67)","(1033.14, 436.88)","(566.683044,-526.099609,291.238892)"
"(247.0, 428.0)","(1044.0, 430.0)","(567.3499755859375, -528.4072875976562, 291.6355895996094)","(249.23, 431.55)","(1034.56, 436.63)","(566.890503,-526.285339,291.347137)"
"(245.0, 431.0)","(1045.0, 430.0)","(567.1210327148438, -528.5083618164062, 291.72467041015625)","(247.55, 431.4)","(1035.17, 437.02)","(566.590759,-526.530823,291.160980)"
"(245.0, 428.0)","(1046.0, 430.0)","(567.15380859375, -528.8703002929688, 291.52911376953125)","(246.07, 431.25)","(1038.41, 436.82)","(566.673218,-527.113403,291.195892)"
"(243.0, 430.0)","(1048.0, 430.0)","(567.0242309570312, -529.172607421875, 291.5975036621094)","(244.4, 431.14)","(1039.34, 437.0)","(566.413513,-527.407532,291.042725)"
"(242.0, 431.0)","(1049.0, 430.0)","(566.9592895507812, -529.3238525390625, 291.6316223144531)","(243.32, 431.26)","(1042.09, 436.86)","(566.531616,-527.860413,291.113159)"
"(240.0, 431.0)","(1051.0, 430.0)","(566.7615356445312, -529.786376953125, 291.5243835449219)","(240.78, 431.25)","(1043.04, 437.12)","(566.078064,-528.239319,290.862518)"
"(238.0, 430.0)","(1053.0, 430.0)","(566.52880859375, -530.3289794921875, 291.3288269042969)","(240.55, 430.13)","(1042.96, 437.36)","(565.983093,-528.328796,290.723633)"
"(237.0, 430.0)","(1055.0, 430.0)","(566.5615234375, -530.6812133789062, 291.3412780761719)","(239.12, 429.91)","(1043.8, 437.75)","(565.767273,-528.580139,290.575653)"
"(234.0, 427.0)","(1055.0, 430.0)","(565.7609252929688, -531.251953125, 290.71453857421875)","(237.17, 430.16)","(1046.63, 437.52)","(565.694580,-529.133850,290.560272)"
"(234.0, 427.0)","(1056.0, 431.0)","(565.9194946289062, -531.3065185546875, 290.74688720703125)","(236.24, 429.91)","(1048.39, 437.47)","(565.703003,-529.473267,290.545685)"
"(233.0, 428.0)","(1057.0, 431.0)","(565.8533325195312, -531.4572143554688, 290.7805480957031)","(234.31, 430.44)","(1050.43, 437.68)","(565.549744,-529.876831,290.488678)"
"(232.0, 427.0)","(1057.0, 431.0)","(565.5859375, -531.6475219726562, 290.57135009765625)","(232.26, 430.57)","(1050.11, 438.2)","(565.050293,-530.018860,290.214325)"
"(231.0, 428.0)","(1061.0, 430.0)","(565.8883666992188, -532.2273559570312, 290.8372802734375)","(231.83, 429.2)","(1051.05, 438.38)","(565.032776,-530.278198,290.098816)"
"(230.0, 427.0)","(1064.0, 431.0)","(566.0419311523438, -532.7139892578125, 290.7920837402344)","(230.75, 429.07)","(1053.82, 437.79)","(565.127869,-530.782593,290.161224)"
"(230.0, 432.0)","(1063.0, 431.0)","(566.0849609375, -532.1923217773438, 291.1683349609375)","(229.22, 429.56)","(1055.92, 437.8)","(565.066711,-531.165466,290.158661)"
"(229.0, 428.0)","(1065.0, 431.0)","(565.97509765625, -532.8645629882812, 290.82550048828125)","(228.03, 429.09)","(1057.07, 437.79)","(564.924927,-531.474121,290.050140)"
"(226.0, 428.0)","(1066.0, 431.0)","(565.4053344726562, -533.3147583007812, 290.52728271484375)","(225.73, 429.15)","(1059.63, 437.43)","(564.718933,-532.056213,289.959045)"
"(223.0, 428.0)","(1068.0, 431.0)","(564.9659423828125, -533.8856811523438, 290.2944641113281)","(224.27, 429.68)","(1060.02, 437.65)","(564.454590,-532.206909,289.847595)"
"(223.0, 426.0)","(1070.0, 431.0)","(565.1565551757812, -534.2876586914062, 290.24786376953125)","(223.91, 428.27)","(1058.8, 439.38)","(564.207642,-532.097473,289.540680)"
"(222.0, 427.0)","(1074.0, 431.0)","(565.4811401367188, -534.7999267578125, 290.477783203125)","(222.82, 428.15)","(1060.83, 439.45)","(564.217896,-532.468079,289.529755)"
"(217.0, 423.0)","(1075.0, 431.0)","(564.2929077148438, -535.7901000976562, 289.5757141113281)","(219.58, 427.12)","(1065.86, 439.7)","(564.091064,-533.499084,289.368683)"
"(215.0, 427.0)","(1077.0, 434.0)","(564.3107299804688, -535.7320556640625, 289.7205505371094)","(216.52, 427.21)","(1066.83, 440.12)","(563.517151,-533.917847,289.055115)"
"(212.0, 426.0)","(1079.0, 436.0)","(563.884033203125, -536.2511596679688, 289.32904052734375)","(214.61, 426.75)","(1072.19, 439.58)","(563.737549,-534.847778,289.150970)"
"(212.0, 426.0)","(1082.0, 434.0)","(564.2178344726562, -536.7435913085938, 289.59033203125)","(211.56, 426.78)","(1073.96, 439.56)","(563.252930,-535.395264,288.898712)"
"(207.0, 426.0)","(1085.0, 435.0)","(563.4549560546875, -537.5869750976562, 289.1400451660156)","(208.02, 427.1)","(1077.9, 439.1)","(562.931519,-536.263489,288.767548)"
